"booti","stat","value"
"811","loglike",-1.81310221188883
"812","pif",0.338762635827195
"812","pia",0.822445394217333
"812","mua",0.620633751168364
"812","siga",2.45608603736579
"812","mub",1
"812","sigb",5.61405764488361
"812","pubpar1",NA
"812","pubpar2",0.666666666666667
"812","loglike",-1.81325598765041
"813","pif",0.302990565274286
"813","pia",0.764196235253762
"813","mua",0.68420069857201
"813","siga",2.38425184024373
"813","mub",2.4338846971559
"813","sigb",5.70342191969806
"813","pubpar1",NA
"813","pubpar2",0.596809519570336
"813","loglike",-1.79217478030383
"814","pif",0.376279579006305
"814","pia",0.825429668930784
"814","mua",0.722268014505036
"814","siga",2.47842513951412
"814","mub",1.69712899049661
"814","sigb",5.47239213365704
"814","pubpar1",NA
"814","pubpar2",0.666666666666667
"814","loglike",-1.81329064436422
"815","pif",0.319034822690732
"815","pia",0.84029997742235
"815","mua",0.5
"815","siga",2.52944916212005
"815","mub",1
"815","sigb",5.82648656612891
"815","pubpar1",NA
"815","pubpar2",0.666666666666667
"815","loglike",-1.81317055531455
"816","pif",0.376238312659947
"816","pia",0.833620777031067
"816","mua",0.791703842414137
"816","siga",2.43224378486667
"816","mub",1.18166722037238
"816","sigb",5.69129360974626
"816","pubpar1",NA
"816","pubpar2",0.666666666666667
"816","loglike",-1.81316527284466
"817","pif",0.39598294556298
"817","pia",0.83760221670549
"817","mua",0.5
"817","siga",2.53037143540355
"817","mub",1.76437760456306
"817","sigb",5.67994825961924
"817","pubpar1",NA
"817","pubpar2",0.666666666666667
"817","loglike",-1.81326430654764
"818","pif",0.330356180843987
"818","pia",0.149466236994186
"818","mua",2.25663411751217
"818","siga",5.53592989161396
"818","mub",1
"818","sigb",2.38028208886723
"818","pubpar1",NA
"818","pubpar2",0.666666666666667
"818","loglike",-1.81309424304979
"819","pif",0.336902441152222
"819","pia",0.877905389655119
"819","mua",0.5
"819","siga",2.53524585036192
"819","mub",4.13665246244801
"819","sigb",4.85062945506501
"819","pubpar1",NA
"819","pubpar2",0.666666666666667
"819","loglike",-1.81285912549001
"820","pif",0.553188878883568
"820","pia",0.958550312248193
"820","mua",0.851186478234004
"820","siga",3.00074150606912
"820","mub",8.74932789277414
"820","sigb",4.56472555197763
"820","pubpar1",NA
"820","pubpar2",0.580408233199051
"820","loglike",-1.78032248138284
"821","pif",0.334802992328632
"821","pia",0.965035041031983
"821","mua",0.840084867417483
"821","siga",2.65467796283097
"821","mub",9.68101921613001
"821","sigb",3.23661519288407
"821","pubpar1",NA
"821","pubpar2",0.666666666666667
"821","loglike",-1.79597989499094
"822","pif",0.269723146097246
"822","pia",0.849815967684564
"822","mua",0.5
"822","siga",2.49740086586112
"822","mub",1
"822","sigb",5.95087863619511
"822","pubpar1",NA
"822","pubpar2",0.666666666666667
"822","loglike",-1.81331102630799
"823","pif",0.340646846786979
"823","pia",0.154829332637949
"823","mua",0.528298868877861
"823","siga",5.83143224892139
"823","mub",1.02990292805119
"823","sigb",2.33026120923838
"823","pubpar1",NA
"823","pubpar2",0.666036592236361
"823","loglike",-1.81326663990843
"824","pif",0.351042952313272
"824","pia",0.84369031345881
"824","mua",0.729227102360015
"824","siga",2.45513679074526
"824","mub",1.63409564051544
"824","sigb",5.664103165451
"824","pubpar1",NA
"824","pubpar2",0.666666666666667
"824","loglike",-1.81310255515813
"825","pif",0.255499271798484
"825","pia",0.153081485908853
"825","mua",1.91201515683103
"825","siga",5.56010408023397
"825","mub",1
"825","sigb",2.29603254849597
"825","pubpar1",NA
"825","pubpar2",0.666666666666667
"825","loglike",-1.81339964702594
"826","pif",0.001
"826","pia",0.849291156129514
"826","mua",0.5
"826","siga",2.40078640182126
"826","mub",1
"826","sigb",5.87998166328407
"826","pubpar1",NA
"826","pubpar2",0.666666666666667
"826","loglike",-1.81423002220548
"827","pif",0.353173081896826
"827","pia",0.142276403029177
"827","mua",0.5
"827","siga",6.09111153570617
"827","mub",1
"827","sigb",2.38235103894982
"827","pubpar1",NA
"827","pubpar2",0.666666666666667
"827","loglike",-1.81331412807809
"828","pif",0.39410815836609
"828","pia",0.919345344868795
"828","mua",1.29656460505681
"828","siga",2.35840781977467
"828","mub",6.47217017777466
"828","sigb",4.06000769044832
"828","pubpar1",NA
"828","pubpar2",0.666666666666667
"828","loglike",-1.8127463066916
"829","pif",0.376477375123723
"829","pia",0.846556818188543
"829","mua",0.5
"829","siga",2.54354464280186
"829","mub",2.97236654217224
"829","sigb",5.19129076792288
"829","pubpar1",NA
"829","pubpar2",0.666666666666667
"829","loglike",-1.81300900142265
"830","pif",0.32419134690905
"830","pia",0.164178835000838
"830","mua",3.53700914006328
"830","siga",4.80011936559465
"830","mub",1
"830","sigb",2.35485915426315
"830","pubpar1",NA
"830","pubpar2",0.666666666666667
"830","loglike",-1.81338454182215
"831","pif",0.628902076487584
"831","pia",0.110150591830142
"831","mua",2.78005495441903
"831","siga",10
"831","mub",1
"831","sigb",2.14499929944782
"831","pubpar1",NA
"831","pubpar2",0.509264455239581
"831","loglike",-1.80327279587489
"832","pif",0.0934771027167127
"832","pia",0.855332180363531
"832","mua",0.64046670441248
"832","siga",2.36377876975785
"832","mub",2.73926070013139
"832","sigb",5.15280233430956
"832","pubpar1",NA
"832","pubpar2",0.655940859338353
"832","loglike",-1.78519997176407
"833","pif",0.411795620225336
"833","pia",0.836990315758212
"833","mua",0.5
"833","siga",2.48698928246451
"833","mub",2.26060807633028
"833","sigb",5.3701289013814
"833","pubpar1",NA
"833","pubpar2",0.640803619421951
"833","loglike",-1.8137105102744
"834","pif",0.001
"834","pia",0.069289220101575
"834","mua",0.5
"834","siga",10
"834","mub",1
"834","sigb",2.18034960774523
"834","pubpar1",NA
"834","pubpar2",0.620626317532485
"834","loglike",-1.80341843324386
"835","pif",0.320680463039402
"835","pia",0.160156471014499
"835","mua",1.81917424400481
"835","siga",5.59897566418899
"835","mub",1
"835","sigb",2.29583470185751
"835","pubpar1",NA
"835","pubpar2",0.666666666666667
"835","loglike",-1.81324725782121
"836","pif",0.415972768459519
"836","pia",0.962819652727066
"836","mua",1.14053642513568
"836","siga",2.58709004963578
"836","mub",9.22520916760807
"836","sigb",3.30174010573521
"836","pubpar1",NA
"836","pubpar2",0.666666666666667
"836","loglike",-1.81219491745756
"837","pif",0.361289686198176
"837","pia",0.153839205864624
"837","mua",0.733438204876917
"837","siga",5.91201660174888
"837","mub",1
"837","sigb",2.42115600660799
"837","pubpar1",NA
"837","pubpar2",0.666666666666667
"837","loglike",-1.81326022845231
"838","pif",0.367279463869473
"838","pia",0.830664351739319
"838","mua",1.32870814039904
"838","siga",2.17133769939227
"838","mub",1.89549827419475
"838","sigb",5.46486644847959
"838","pubpar1",NA
"838","pubpar2",0.666666666666667
"838","loglike",-1.81332431964758
"839","pif",0.471044287431418
"839","pia",0.841432907351656
"839","mua",0.5
"839","siga",2.5816425854824
"839","mub",3.99716223842363
"839","sigb",6.33512616123504
"839","pubpar1",NA
"839","pubpar2",0.56299990175357
"839","loglike",-1.78990821890835
"840","pif",0.123477366466174
"840","pia",0.872035888584386
"840","mua",0.5
"840","siga",2.51391330680372
"840","mub",1.26083197816811
"840","sigb",6.08267739340623
"840","pubpar1",NA
"840","pubpar2",0.666666666666667
"840","loglike",-1.79045899737772
"841","pif",0.284832202101741
"841","pia",0.951673705411661
"841","mua",0.662466224042707
"841","siga",2.66565466780122
"841","mub",8.63385722815268
"841","sigb",3.5089786042721
"841","pubpar1",NA
"841","pubpar2",0.662072887929477
"841","loglike",-1.79190413989335
"842","pif",0.527675953784439
"842","pia",0.907721784555894
"842","mua",1.31640427115612
"842","siga",2.52026161234477
"842","mub",5.55782573360729
"842","sigb",4.66193147184065
"842","pubpar1",NA
"842","pubpar2",0.666666666666667
"842","loglike",-1.8133743912363
"843","pif",0.001
"843","pia",0.130196071579892
"843","mua",4
"843","siga",4.84930458700621
"843","mub",1
"843","sigb",2.27672462624569
"843","pubpar1",NA
"843","pubpar2",0.666666666666667
"843","loglike",-1.81417046862445
"844","pif",0.396357871517413
"844","pia",0.889976593027072
"844","mua",0.5
"844","siga",2.58898679731237
"844","mub",4.76156211465052
"844","sigb",4.72735169513294
"844","pubpar1",NA
"844","pubpar2",0.666666666666667
"844","loglike",-1.81274897837675
"845","pif",0.418676423271821
"845","pia",0.837805791422956
"845","mua",1.46285311651446
"845","siga",2.17862758047519
"845","mub",1
"845","sigb",5.85473791250908
"845","pubpar1",NA
"845","pubpar2",0.666666666666667
"845","loglike",-1.81345469647859
"846","pif",0.230557575214369
"846","pia",0.927753946241632
"846","mua",0.534069037890869
"846","siga",2.84683724768684
"846","mub",2.2526691957037
"846","sigb",6.18059282208419
"846","pubpar1",NA
"846","pubpar2",0.608482000843707
"846","loglike",-1.79340342544141
"847","pif",0.405218742294524
"847","pia",0.159722740364017
"847","mua",2.5948076428196
"847","siga",5.36706259552668
"847","mub",1
"847","sigb",2.4095517271013
"847","pubpar1",NA
"847","pubpar2",0.666666666666667
"847","loglike",-1.81311527123215
"848","pif",0.393577255620206
"848","pia",0.849726704912732
"848","mua",0.5
"848","siga",2.54832626328321
"848","mub",2.1856995236924
"848","sigb",5.59827266439256
"848","pubpar1",NA
"848","pubpar2",0.666666666666667
"848","loglike",-1.81308225418876
"849","pif",0.279689714986715
"849","pia",0.171208370470344
"849","mua",2.26226562036115
"849","siga",4.20423852296447
"849","mub",1.75864861942683
"849","sigb",2.53187000572179
"849","pubpar1",NA
"849","pubpar2",0.604296032072997
"849","loglike",-1.81221974282922
"850","pif",0.001
"850","pia",0.950277791658191
"850","mua",0.5
"850","siga",3.13435465602129
"850","mub",7.34393608302232
"850","sigb",4.42960474073565
"850","pubpar1",NA
"850","pubpar2",0.666666666666667
"850","loglike",-1.80407796889809
"851","pif",0.415376550376193
"851","pia",0.949629868722429
"851","mua",0.5
"851","siga",2.73526015133133
"851","mub",8.00292766902723
"851","sigb",3.50936483357143
"851","pubpar1",NA
"851","pubpar2",0.666666666666667
"851","loglike",-1.81236069667477
"852","pif",0.33010911485477
"852","pia",0.84390667945607
"852","mua",0.51998486217847
"852","siga",2.49757432023178
"852","mub",1
"852","sigb",5.77511000899199
"852","pubpar1",NA
"852","pubpar2",0.666666666666667
"852","loglike",-1.81313535590396
"853","pif",0.0476509777553984
"853","pia",0.84386941281674
"853","mua",0.687009931532119
"853","siga",2.52177443271502
"853","mub",1.21836465516102
"853","sigb",5.74697363652562
"853","pubpar1",NA
"853","pubpar2",0.655263941633055
"853","loglike",-1.79037119267274
"854","pif",0.458146795306486
"854","pia",0.827184201653664
"854","mua",1.25327953242302
"854","siga",2.35967160786726
"854","mub",1
"854","sigb",5.81313084092109
"854","pubpar1",NA
"854","pubpar2",0.666666666666667
"854","loglike",-1.81367768001082
"855","pif",0.364454947871197
"855","pia",0.833910097531403
"855","mua",1.23409556402274
"855","siga",2.2091306607603
"855","mub",1.53624660556478
"855","sigb",5.69198648214168
"855","pubpar1",NA
"855","pubpar2",0.666666666666667
"855","loglike",-1.81329654222696
"856","pif",0.352639172980895
"856","pia",0.898805849646325
"856","mua",0.5
"856","siga",2.59841447966556
"856","mub",4.90749461621819
"856","sigb",4.76031719847348
"856","pubpar1",NA
"856","pubpar2",0.666666666666667
"856","loglike",-1.81269992820856
"857","pif",0.524407212755156
"857","pia",0.689719616703404
"857","mua",2.45114900391189
"857","siga",1.57362457213341
"857","mub",2.90359747122032
"857","sigb",4.17239304068811
"857","pubpar1",NA
"857","pubpar2",0.649776412367195
"857","loglike",-1.78492892636325
"858","pif",0.321907376671824
"858","pia",0.844848201102419
"858","mua",0.5
"858","siga",2.51976873456165
"858","mub",1
"858","sigb",5.87137869304826
"858","pubpar1",NA
"858","pubpar2",0.666666666666667
"858","loglike",-1.81311693338996
"859","pif",0.001
"859","pia",0.894550029638673
"859","mua",0.5
"859","siga",2.46901855755817
"859","mub",4.96698459986355
"859","sigb",4.53692185207304
"859","pubpar1",NA
"859","pubpar2",0.666666666666667
"859","loglike",-1.81397545210628
"860","pif",0.358732085013885
"860","pia",0.124899136099608
"860","mua",3.95035122845006
"860","siga",5.29817017031899
"860","mub",1
"860","sigb",2.43034828362321
"860","pubpar1",NA
"860","pubpar2",0.666666666666667
"860","loglike",-1.81313396890343
"861","pif",0.41124894687555
"861","pia",0.924964689202706
"861","mua",0.924764648041431
"861","siga",2.57967469164372
"861","mub",6.06829895428422
"861","sigb",4.39955298974495
"861","pubpar1",NA
"861","pubpar2",0.666666666666667
"861","loglike",-1.81265425369521
"862","pif",0.353998534931148
"862","pia",0.852111510344373
"862","mua",0.5
"862","siga",2.56342177042765
"862","mub",1
"862","sigb",5.88398282124784
"862","pubpar1",NA
"862","pubpar2",0.666666666666667
"862","loglike",-1.81321344886022
"863","pif",0.465121829580316
"863","pia",0.926623354715066
"863","mua",1.67179468980209
"863","siga",2.30122707249285
"863","mub",7.28441758218246
"863","sigb",4.29951338132241
"863","pubpar1",NA
"863","pubpar2",0.620651764642541
"863","loglike",-1.78951918440375
"864","pif",0.001
"864","pia",0.136416501297793
"864","mua",2.91098224007501
"864","siga",4.71394554665523
"864","mub",1.07410309056223
"864","sigb",2.3294380555731
"864","pubpar1",NA
"864","pubpar2",0.666666666666667
"864","loglike",-1.79009648835228
"865","pif",0.493457474840894
"865","pia",0.81479499327029
"865","mua",1.12734724966806
"865","siga",1.98314808951208
"865","mub",1.86524402227682
"865","sigb",4.67071707309777
"865","pubpar1",NA
"865","pubpar2",0.523913091055026
"865","loglike",-1.75949993726257
"866","pif",0.269817803222608
"866","pia",0.850043730193627
"866","mua",0.505996141079015
"866","siga",2.49923896990038
"866","mub",1.57573674598179
"866","sigb",5.84238599626957
"866","pubpar1",NA
"866","pubpar2",0.661831853032249
"866","loglike",-1.81341576127653
"867","pif",0.001
"867","pia",0.121367014642324
"867","mua",0.5
"867","siga",5.88999896460031
"867","mub",1
"867","sigb",2.53012517215241
"867","pubpar1",NA
"867","pubpar2",0.666666666666667
"867","loglike",-1.79532414347276
"868","pif",0.287761047607852
"868","pia",0.897027617900159
"868","mua",0.896748094180301
"868","siga",2.75233610387329
"868","mub",6.36293281669419
"868","sigb",4.75666818079024
"868","pubpar1",NA
"868","pubpar2",0.606642724676403
"868","loglike",-1.79480414700951
"869","pif",0.3382269782904
"869","pia",0.948647117950637
"869","mua",0.5
"869","siga",2.56107647323525
"869","mub",1.53395669464306
"869","sigb",5.06396457935817
"869","pubpar1",NA
"869","pubpar2",0.555231063846094
"869","loglike",-1.80835351925039
"870","pif",0.338787116361654
"870","pia",0.172497480610245
"870","mua",0.562217570981169
"870","siga",5.72045792612081
"870","mub",1
"870","sigb",2.31552861050685
"870","pubpar1",NA
"870","pubpar2",0.666666666666667
"870","loglike",-1.81321652155599
"871","pif",0.403151408489976
"871","pia",0.142735620477185
"871","mua",2.70185676036448
"871","siga",5.44354955986731
"871","mub",1
"871","sigb",2.4347529064171
"871","pubpar1",NA
"871","pubpar2",0.666666666666667
"871","loglike",-1.81305811581906
"872","pif",0.318541834339764
"872","pia",0.853035947763555
"872","mua",0.661325718706289
"872","siga",2.51252773679395
"872","mub",1
"872","sigb",5.91614280554736
"872","pubpar1",NA
"872","pubpar2",0.666666666666667
"872","loglike",-1.81323523126982
"873","pif",0.358093735020088
"873","pia",0.887401232573925
"873","mua",1.37143008341269
"873","siga",2.19501088588531
"873","mub",3.75072186564898
"873","sigb",5.73383168856606
"873","pubpar1",NA
"873","pubpar2",0.657478846149788
"873","loglike",-1.790473505249
"874","pif",0.331258795561903
"874","pia",0.846024861128828
"874","mua",1.08298311230209
"874","siga",2.37192160766427
"874","mub",1.25290937299612
"874","sigb",5.75443638872676
"874","pubpar1",NA
"874","pubpar2",0.662071477239027
"874","loglike",-1.81338361196868
"875","pif",0.0186233657093017
"875","pia",0.924659512874889
"875","mua",1.82796163252313
"875","siga",1.96448828492874
"875","mub",8.48644542509905
"875","sigb",4.32555605472649
"875","pubpar1",NA
"875","pubpar2",0.666666666666667
"875","loglike",-1.79777686718259
"876","pif",0.332745184811365
"876","pia",0.859728548777011
"876","mua",0.5
"876","siga",2.48425953760814
"876","mub",1.01993482995634
"876","sigb",6.13233146848519
"876","pubpar1",NA
"876","pubpar2",0.663693937065669
"876","loglike",-1.81361844326476
"877","pif",0.437858782960818
"877","pia",0.0406782472018805
"877","mua",1.26822212432015
"877","siga",6.95687801185631
"877","mub",1.19274899003551
"877","sigb",2.94920208240582
"877","pubpar1",NA
"877","pubpar2",0.592354297286401
"877","loglike",-1.79502329536852
"878","pif",0.358738925671947
"878","pia",0.169499344163115
"878","mua",0.5
